URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,OriginalPrice (in Rs),DiscountAmount,DiscountedAmount,DiscountOffer(%),SizeOption,Ratings,Reviews,High/Low Discount,,,1),Calculate the overall average original price for products with ratings greater than 4.
https://www.myntra.com/shorts/highlander/highlander-men-black-washed-slim-fit-denim-shorts/8120171/buy,8120171,HIGHLANDER,Bottom Wear,shorts,Men,highlander men black washed slim fit denim shorts,1499,944.37,554,63,"30, 32, 34, 36, 38",4,846,High Discount,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-black-slim-fit-cotton-t-shirt/2339490/buy,2339490,WROGN,Topwear,tshirts,Men,wrogn men black slim fit cotton t shirt,1499,749.5,749,50,"S, M, L, XL, XXL",4.2,846,Low Discount,,,,
https://www.myntra.com/briefs/zivame/zivame-beige-solid-boy-shorts-zi60b8core0skin/12398628/buy,12398628,Zivame,Lingerie & Sleep Wear,briefs,Women,zivame beige solid boy shorts zi60b8core0skin,399,87.78,311,22,"S, M, L, XL",4.4,846,Low Discount,,,,
https://www.myntra.com/bra/dressberry/dressberry-maroon-solid-non-wired-non-padded-everyday-bra-db-wond-bra-006a/10939832/buy,10939832,DressBerry,Lingerie & Sleep Wear,bra,Women,dressberry maroon solid non wired non padded everyday bra db wond bra 006a,649,389.4,259,60,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,846,High Discount,,,,
https://www.myntra.com/bra/fashionrack/fashionrack-beige-solid-non-wired-lightly-padded-stick-on-push-up-bra/9382253/buy,9382253,FashionRack,Lingerie & Sleep Wear,bra,Women,fashionrack beige solid non wired lightly padded stick on push up bra,700,259,441,37,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D",3.5,846,Low Discount,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-blue--olive-green-floral-printed-straight-kurta/12530334/buy,12530334,HERE&NOW,Plus Size,kurtas,Women,herenow women blue  olive green floral printed straight kurta,1199,719.4,479,60,"XS, S, M, L, XL, XXL, 3XL",4,846,High Discount,,,,
https://www.myntra.com/tops/pluss/pluss-women-green-solid-top/2299528/buy,2299528,plusS,Plus Size,tops,Women,pluss women green solid top,2199,1539.3,659,70,"S, M, L, XL, XXL, 3XL, 4XL",4.2,846,High Discount,,,,
https://www.myntra.com/jeans/dressberry/dressberry-women-blue-skinny-fit-mid-rise-slash-knee-stretchable-jeans/2202564/buy,2202564,DressBerry,Western,jeans,Women,dressberry women blue skinny fit mid rise slash knee stretchable jeans,1549,929.4,619,60,"26, 28, 30, 32, 34, 36",4.2,846,High Discount,,,,
https://www.myntra.com/dresses/athena/athena-black-embellished-sheath-dress/11312196/buy,11312196,Athena,Western,dresses,Women,athena black embellished sheath dress,2999,1349.55,1649,45,"XS, S, M, L, XL, XXL",4.3,846,Low Discount,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-green-solid-round-neck-t-shirt/2464258/buy,2464258,Mast & Harbour,Western,tshirts,Women,mast  harbour women green solid round neck t shirt,799,479.4,319,60,"XS, S, M, L, XL",3.9,846,High Discount,,,,
https://www.myntra.com/tshirts/kook-n-keech-superman/kook-n-keech-superman-men-white-printed-round-neck-pure-cotton-t-shirt/10283867/buy,10283867,Kook N Keech Superman,Topwear,tshirts,Men,kook n keech superman men white printed round neck pure cotton t shirt,899,404.55,494,45,"S, M, L, XL, XXL",3.5,845,Low Discount,,,,
https://www.myntra.com/sarees/shaily/shaily-cream-coloured--blue-pure-silk-woven-design-banarasi-saree/10037083/buy,10037083,Shaily,Indian Wear,sarees,Women,shaily cream coloured  blue pure silk woven design banarasi saree,3999,2599.35,1399,65,Onesize,4,845,High Discount,,,,
https://www.myntra.com/dresses/sangria/sangria-yellow-floral-printed-cotton-a-line-dress/8349249/buy,8349249,Sangria,Plus Size,dresses,Women,sangria yellow floral printed cotton a line dress,1999,699.65,1299,35,"XS, S, M, L, XL, XXL, 3XL",4,845,Low Discount,,,,
https://www.myntra.com/tshirts/dressberry/dressberry-women-pack-of-2-solid-pure-cotton-t-shirts/17476318/buy,17476318,DressBerry,Western,tshirts,Women,dressberry women pack of 2 solid pure cotton t shirts,1198,718.8,479,60,"XL, M, S, L",4.2,845,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-dusty-pink-pack-of-2-typography-print-round-neck-t-shirts/17383590/buy,17383590,Roadster,Western,tshirts,Women,roadster women dusty pink pack of 2 typography print round neck t shirts,1598,799,799,50,"M, S, XS, XL, L",4.3,845,Low Discount,,,,
https://www.myntra.com/shirts/her-by-invictus/her-by-invictus-women-olive-green-regular-fit-solid-formal-shirt/6939244/buy,6939244,her by invictus,Western,shirts,Women,her by invictus women olive green regular fit solid formal shirt,1999,1299.35,699,65,"S, M, L, XL, XXL",4.4,845,High Discount,,,,
https://www.myntra.com/sarees/mitera/mitera-navy-blue-sequinned-pure-georgette-saree/12047292/buy,12047292,Mitera,Indian Wear,sarees,Women,mitera navy blue sequinned pure georgette saree,6999,5459.22,1539,78,Onesize,4.2,844,High Discount,,,,
https://www.myntra.com/leggings/twin-birds/twin-birds-women-white-solid-ankle-length-leggings/11244106/buy,11244106,TWIN BIRDS,Indian Wear,leggings,Women,twin birds women white solid ankle length leggings,549,318.42,230,58,"S, M, L",4.5,844,High Discount,,,,
https://www.myntra.com/bra/amante/amante-nude-printed-non-wired-lightly-padded-t-shirt-bra/1839663/buy,1839663,Amante,Lingerie & Sleep Wear,bra,Women,amante nude printed non wired lightly padded t shirt bra,895,393.8,501,44,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, 40C, 40D",4.2,844,Low Discount,,,,
https://www.myntra.com/tops/anouk/anouk-white-mandarin-collar-empire-top/13238794/buy,13238794,Anouk,Western,tops,Women,anouk white mandarin collar empire top,1799,809.55,989,45,"XS, S, M, L, XL, XXL",3.9,844,Low Discount,,,,
https://www.myntra.com/jeans/miss-chase/miss-chase-women-navy-blue-slim-fit-high-rise-clean-look-jeans/7744508/buy,7744508,Miss Chase,Western,jeans,Women,miss chase women navy blue slim fit high rise clean look jeans,1899,949.5,949,50,"26, 28, 30, 32, 34",4.3,844,Low Discount,,,,
https://www.myntra.com/jeans/wrogn/wrogn-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/10187447/buy,10187447,WROGN,Bottom Wear,jeans,Men,wrogn men black slim fit mid rise clean look stretchable jeans,2499,1124.55,1374,45,"28, 30, 32, 34, 36, 38",4.1,843,Low Discount,,,,
https://www.myntra.com/trunk/us-polo-assn/us-polo-assn-men-assorted-trunk-10353589/10353589/buy,10353589,U.S. Polo Assn.,Inner Wear &  Sleep Wear,trunk,Men,us polo assn men assorted trunk 10353589,399,123.69,275,31,"S, M, L",4.1,843,Low Discount,,,,
https://www.myntra.com/tshirts/campus-sutra/campus-sutra-men-grey-solid-mandarin-collar-t-shirt/10890962/buy,10890962,Campus Sutra,Sports Wear,tshirts,Men,campus sutra men grey solid mandarin collar t shirt,1199,683.43,515,57,"S, M, L, XL",4.3,843,High Discount,,,,
https://www.myntra.com/dresses/herenow/herenow-white--pink-lightweight-cotton-floral-print-fit--flare-dress/2056708/buy,2056708,HERE&NOW,Plus Size,dresses,Women,herenow white  pink lightweight cotton floral print fit  flare dress,1499,749.5,749,50,"XS, S, M, L, XL, XXL",3.7,843,Low Discount,,,,
https://www.myntra.com/jackets/herenow/herenow-women-grey-solid-cropped-denim-jacket/10300853/buy,10300853,HERE&NOW,Plus Size,jackets,Women,herenow women grey solid cropped denim jacket,3199,2239.3,959,70,"XS, S, M, L, XL, XXL",4.4,843,High Discount,,,,
https://www.myntra.com/tshirts/kook-n-keech-marvel/kook-n-keech-marvel-women-white--red-printed-round-neck-pure-cotton-t-shirt/8972461/buy,8972461,Kook N Keech Marvel,Western,tshirts,Women,kook n keech marvel women white  red printed round neck pure cotton t shirt,799,239.7,559,30,"XS, S, M, L, XL",4.4,843,Low Discount,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-twin-collection-white--navy-blue-striped-round-neck-pure-cotton-t-shirt/8315901/buy,8315901,Mast & Harbour,Western,tshirts,Women,mast  harbour women twin collection white  navy blue striped round neck pure cotton t shirt,899,395.56,503,44,"XS, S, M, L, XL",4.4,843,Low Discount,,,,
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-grey-solid-high-neck-t-shirt/2520585/buy,2520585,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,hrx by hrithik roshan men grey solid high neck t shirt,1499,599.6,899,40,"S, M, L, XL, XXL",4.3,842,Low Discount,,,,
https://www.myntra.com/tshirts/louis-philippe-sport/louis-philippe-sport-men-purple-brand-logo-polo-collar-t-shirt/14311864/buy,14311864,Louis Philippe Sport,Topwear,tshirts,Men,louis philippe sport men purple brand logo polo collar t shirt,1199,479.6,719,40,"S, M, L, XL, XXL, 3XL",4.2,842,Low Discount,,,,
https://www.myntra.com/dresses/ahalyaa/ahalyaa-black--green-floral-printed-maxi-dress/9689953/buy,9689953,Ahalyaa,Indian Wear,dresses,Women,ahalyaa black  green floral printed maxi dress,3615,2205.15,1409,61,"S, M, L, XL, XXL",4.3,842,High Discount,,,,
https://www.myntra.com/tops/veni-vidi-vici/veni-vidi-vici-maroon-one-shoulder-fitted-crop-top/1973570/buy,1973570,Veni Vidi Vici,Western,tops,Women,veni vidi vici maroon one shoulder fitted crop top,1470,882,588,60,"XS, S, M, L",4.3,842,High Discount,,,,
https://www.myntra.com/dresses/sassafras/sassafras-brown-empire-flared-dress/9070049/buy,9070049,SASSAFRAS,Western,dresses,Women,sassafras brown empire flared dress,1699,968.43,730,57,"XS, S, M, L, XL, XXL",4.3,842,High Discount,,,,
https://www.myntra.com/trousers/roadster/roadster-men-navy-slim-fit-pure-cotton-joggers/2291339/buy,2291339,Roadster,Bottom Wear,trousers,Men,roadster men navy slim fit pure cotton joggers,2199,1209.45,989,55,"28, 30, 32, 34, 36",3.5,841,High Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-navy-blue--brown-checked-sustainable-casual-shirt/1376232/buy,1376232,Roadster,Topwear,shirts,Men,roadster men navy blue  brown checked sustainable casual shirt,1599,879.45,719,55,"38, 40, 42, 44",4.2,841,High Discount,,,,
https://www.myntra.com/shirts/mast--harbour/mast--harbour-men-magenta--orange-checked-pure-cotton-sustainable-casual-shirt/11194956/buy,11194956,Mast & Harbour,Topwear,shirts,Men,mast  harbour men magenta  orange checked pure cotton sustainable casual shirt,1999,899.55,1099,45,"38, 40, 42, 44",4.3,841,Low Discount,,,,
https://www.myntra.com/sarees/ishin/ishin-magenta--black-poly-georgette-printed-saree/9720893/buy,9720893,Ishin,Indian Wear,sarees,Women,ishin magenta  black poly georgette printed saree,1299,649.5,649,50,Onesize,3.5,841,Low Discount,,,,
https://www.myntra.com/kurtas/anouk/anouk-women-teal-blue--white-striped-kurta/13789746/buy,13789746,Anouk,Indian Wear,kurtas,Women,anouk women teal blue  white striped kurta,1699,1019.4,679,60,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.1,841,High Discount,,,,
https://www.myntra.com/sarees/saree-mall/saree-mall-green-solid-saree/11083546/buy,11083546,Saree mall,Indian Wear,sarees,Women,saree mall green solid saree,2299,1517.34,781,66,Onesize,4.4,841,High Discount,,,,
https://www.myntra.com/track-pants/harvard/harvard-women-teal-blue-solid-regular-fit-cropped-joggers/12374414/buy,12374414,Harvard,Western,track-pants,Women,harvard women teal blue solid regular fit cropped joggers,1299,714.45,584,55,"S, M, L, XL",4.1,841,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-rust-brown--dusty-pink-pack-of-2-printed-drop-shoulder-sleeves-t-shirts/17383580/buy,17383580,Roadster,Western,tshirts,Women,roadster women rust brown  dusty pink pack of 2 printed drop shoulder sleeves t shirts,1598,799,799,50,"L, M, S, XS, XL",4.3,841,Low Discount,,,,
https://www.myntra.com/tops/scorpius/scorpious-women-pack-of-two-tops/9339527/buy,9339527,SCORPIUS,Western,tops,Women,scorpious women pack of two tops,1998,999,999,50,"S, M, L, XL",4.2,841,Low Discount,,,,
https://www.myntra.com/tops/dressberry/dressberry-women-pretty-pink-solid-puff-sleeves-top/11002194/buy,11002194,DressBerry,Western,tops,Women,dressberry women pretty pink solid puff sleeves top,899,629.3,269,70,"XS, S, M, L, XL",4.2,841,High Discount,,,,
https://www.myntra.com/track-pants/tokyo-talkies/tokyo-talkies-women-brown-solid-slim-fit-track-pants/14062988/buy,14062988,Tokyo Talkies,Western,track-pants,Women,tokyo talkies women brown solid slim fit track pants,999,529.47,469,53,"S, M, L, XL",4.2,841,High Discount,,,,
https://www.myntra.com/briefs/jockey/jockey-international-collection-men-turquoise-blue-solid-briefs-ic27/11036298/buy,11036298,Jockey,Inner Wear &  Sleep Wear,briefs,Men,jockey international collection men turquoise blue solid briefs ic27,529,163.99,365,31,"S, M, L",4.7,840,Low Discount,,,,
https://www.myntra.com/shirts/wrogn/wrogn-men-blue-faded-cotton-casual-shirt/11361514/buy,11361514,WROGN,Topwear,shirts,Men,wrogn men blue faded cotton casual shirt,2399,1079.55,1319,45,"39, 40, 42, 44, 46",3.9,840,Low Discount,,,,
https://www.myntra.com/shirts/mast--harbour/mast--harbour-men-blue-regular-fit-solid-casual--linen-sustainable-shirt/11369814/buy,11369814,Mast & Harbour,Topwear,shirts,Men,mast  harbour men blue regular fit solid casual  linen sustainable shirt,2899,1739.4,1159,60,"38, 40, 42, 44",4,840,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-burgundy-all-over-print-round-neck-t-shirt/8938961/buy,8938961,Roadster,Topwear,tshirts,Men,roadster men burgundy all over print round neck t shirt,699,384.45,314,55,"S, M, L, XL",4.3,840,High Discount,,,,
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-red-printed-round-neck-athleisure-pure-cotton-t-shirt/6825457/buy,6825457,HRX by Hrithik Roshan,Topwear,tshirts,Men,hrx by hrithik roshan men red printed round neck athleisure pure cotton t shirt,899,449.5,449,50,"S, M, L, XL, XXL",3.8,840,Low Discount,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-white--yellow-striped-straight-kurta/12524820/buy,12524820,HERE&NOW,Indian Wear,kurtas,Women,herenow women white  yellow striped straight kurta,1599,719.55,879,45,"XS, S, M, L, XL, XXL, 3XL",4.2,840,Low Discount,,,,
https://www.myntra.com/sarees/mitera/mitera-pink--green-art-silk-woven-design-half--half-banarasi-saree/11457308/buy,11457308,Mitera,Indian Wear,sarees,Women,mitera pink  green art silk woven design half  half banarasi saree,2498,1598.72,899,64,Onesize,3.8,840,High Discount,,,,
https://www.myntra.com/shorts/tokyo-talkies/tokyo-talkies-women-lavender-solid-regular-fit-cotton-sports-shorts/14063010/buy,14063010,Tokyo Talkies,Sports Wear,shorts,Women,tokyo talkies women lavender solid regular fit cotton sports shorts,699,405.42,293,58,"26, 28, 30, 32",4.6,840,High Discount,,,,
https://www.myntra.com/tops/street-9/street-9-black--beige-animal-printed-flared-sleeves-chiffon-blouson-crop-top/13904908/buy,13904908,STREET 9,Western,tops,Women,street 9 black  beige animal printed flared sleeves chiffon blouson crop top,999,499.5,499,50,"XS, S, M, L",4.3,840,Low Discount,,,,
https://www.myntra.com/jeans/locomotive/locomotive-men-white-slim-fit-mid-rise-clean-look-stretchable-jeans/8064707/buy,8064707,LOCOMOTIVE,Bottom Wear,jeans,Men,locomotive men white slim fit mid rise clean look stretchable jeans,2499,1624.35,874,65,"30, 32, 34, 36",3.8,839,High Discount,,,,
https://www.myntra.com/shorts/roadster/roadster-men-beige-printed-regular-fit-chino-shorts/2387568/buy,2387568,Roadster,Bottom Wear,shorts,Men,roadster men beige printed regular fit chino shorts,1599,879.45,719,55,"28, 30, 32, 34, 36",4.5,839,High Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-black--red-printed-pure-cotton-sustainable-casual-shirt/11895978/buy,11895978,Roadster,Topwear,shirts,Men,roadster men black  red printed pure cotton sustainable casual shirt,1399,839.4,559,60,"38, 40, 42, 44, 46, 48",4.3,839,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-mustard-brown--charcoal-grey-colourblocked-round-neck-t-shirt/2519738/buy,2519738,Roadster,Western,tshirts,Women,roadster women mustard brown  charcoal grey colourblocked round neck t shirt,699,349.5,349,50,"XS, S, M, L, XL",4,839,Low Discount,,,,
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-grey-melange-solid-slim-fit-rapid-dry-running-track-pants/8328405/buy,8328405,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,hrx by hrithik roshan men grey melange solid slim fit rapid dry running track pants,2399,1439.4,959,60,"S, M, L, XL, XXL",4.1,838,High Discount,,,,
https://www.myntra.com/trousers/roadster/roadster-men-navy-blue-slim-fit-pure-cotton-sustainable-chinos/2119005/buy,2119005,Roadster,Bottom Wear,trousers,Men,roadster men navy blue slim fit pure cotton sustainable chinos,1999,1099.45,899,55,"28, 30, 32, 34, 36",3.7,838,High Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-grey-typography-printed-pure-cotton-casual-sustainable-shirt/10944710/buy,10944710,Roadster,Topwear,shirts,Men,roadster men grey typography printed pure cotton casual sustainable shirt,1299,519.6,779,40,"38, 40, 42, 44",4.2,838,Low Discount,,,,
https://www.myntra.com/leggings/tag-7/tag-7-women-black-solid-ankle-length-leggings/10480828/buy,10480828,TAG 7,Western,leggings,Women,tag 7 women black solid ankle length leggings,1450,957,493,66,"S, M, L, XL, XXL, 3XL, 4XL",4.1,838,High Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-coffee-brown--black-checked-pure-cotton-sustainable-casual-shirt/11896036/buy,11896036,Roadster,Topwear,shirts,Men,roadster men coffee brown  black checked pure cotton sustainable casual shirt,1299,714.45,584,55,"38, 40, 42, 44",4.3,837,High Discount,,,,
https://www.myntra.com/sweatshirts/kook-n-keech/kook-n-keech-men-red--white-colourblocked-sweatshirt/2118953/buy,2118953,Kook N Keech,Topwear,sweatshirts,Men,kook n keech men red  white colourblocked sweatshirt,1899,1424.25,474,75,"S, M, L, XL",4,837,High Discount,,,,
https://www.myntra.com/kurta-sets/yuris/yuris-women-blue--peach-coloured-printed-kurta-with-trousers--dupatta/13530352/buy,13530352,Yuris,Indian Wear,kurta-sets,Women,yuris women blue  peach coloured printed kurta with trousers  dupatta,3999,2519.37,1479,63,"S, M, L, XL, XXL, 3XL",4.3,837,High Discount,,,,
https://www.myntra.com/tshirts/moda-rapido/moda-rapido-women-grey-graphic-printed-longline-cotton-pure-cotton-t-shirt/12018218/buy,12018218,Moda Rapido,Plus Size,tshirts,Women,moda rapido women grey graphic printed longline cotton pure cotton t shirt,1099,604.45,494,55,"XS, S, M, L, XL, XXL, 3XL",4.3,837,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-women-navy-skinny-fit-mid-rise-clean-look-stretchable-cropped-jeans/6995097/buy,6995097,Roadster,Western,jeans,Women,roadster women navy skinny fit mid rise clean look stretchable cropped jeans,1299,584.55,714,45,"26, 28, 30, 32, 34, 36",4,837,Low Discount,,,,
https://www.myntra.com/jeggings/roadster/roadster-women-charcoal-grey-super-skinny-fit-solid-denim-treggings/11489514/buy,11489514,Roadster,Western,jeggings,Women,roadster women charcoal grey super skinny fit solid denim treggings,1499,824.45,674,55,"26, 28, 30, 32, 34, 36",4.2,837,High Discount,,,,
